distance,price,user_rating,accepted
49.11511,3649.5632,0.9093803,1
77.409615,2403.882,3.7058246,0
61.529648,1884.6531,0.82892835,0
14.041114,2799.463,2.4198647,1
92.14783,66.33139,0.10907531,0
42.680573,2666.4114,3.798008,1
37.93502,936.40375,0.57370543,0
8.045292,60.059547,0.99535465,0
90.149895,3274.015,0.98829806,0
38.331913,510.69022,0.5110127,0
91.588356,1409.8268,4.7143464,0
44.593655,2649.8064,1.8726432,1
79.91549,2420.2585,2.0778131,0
57.922077,1179.3151,3.887118,0
25.774456,381.53458,0.011293888,0
58.79829,1089.9801,0.87209404,0
89.281166,1020.6804,3.249011,0
63.57348,3727.2695,4.531818,1
20.928204,497.02597,1.4106947,0
84.85446,528.3556,1.1988324,0
68.60318,471.09128,1.4628434,0
34.978996,2570.9185,2.1825004,1
20.349895,1327.0497,3.4493744,1
60.9555,2281.88,2.7399719,0
54.877808,2073.9336,3.8825476,0
36.65589,647.9826,0.1929903,0
35.99987,3002.416,4.2193437,1
94.89148,1926.2653,2.1043892,0
86.299095,81.44474,4.760771,0
58.14122,2241.6248,2.5615568,0
70.319,2298.617,1.45509,0
19.29295,3517.8784,3.7116277,1
88.10126,1082.5605,2.0147543,0
60.568226,494.71378,3.0919611,0
33.9713,1712.1067,1.6052151,1
68.04471,2853.216,4.824106,0
36.359024,108.98399,0.8954364,0
30.45826,2228.3975,2.8316493,1
23.051357,1384.1443,4.724221,1
43.744934,638.3009,3.6756623,0
82.578804,2569.2673,1.4322883,0
29.725588,3018.9048,1.7393386,1
45.745205,3330.9817,3.6298747,1
31.43736,3880.0374,0.255844,1
48.837734,797.16016,4.2086053,0
93.10528,994.2188,2.1633506,0
82.32764,3807.0623,2.2935307,0
71.34545,2912.5217,0.28480053,0
86.02214,1098.8737,2.266717,0
12.581099,3347.8137,0.09581387,1
65.069496,1306.7975,1.6506094,0
17.170631,1759.0142,4.5485325,1
54.380928,1706.2268,2.6414037,0
5.280447,2422.609,4.8750305,1
37.540783,3492.162,3.214867,1
69.468704,2583.5151,4.219899,0
97.567276,3192.7266,4.2978196,0
54.64809,72.58129,1.0684395,0
93.544426,1411.6521,0.75051665,0
96.38774,2520.523,3.2848978,0
66.43437,2355.7769,4.992168,0
23.719479,2381.885,2.3493314,1
65.22144,1796.2756,4.462152,0
99.612724,1204.0085,2.0174618,0
30.228985,1279.2683,4.6469765,0
13.540626,295.6667,4.9799304,0
99.62697,1906.4336,2.3060465,0
57.985912,1206.222,4.942141,0
76.400696,327.10742,3.4361076,0
90.12351,3705.4229,0.94744205,0
51.53018,3146.594,1.9796044,1
27.455402,2349.69,3.9557767,1
74.435295,799.68976,4.722539,0
69.92345,3755.7258,0.2741754,1
44.049896,2425.6033,3.710868,1
16.155302,3547.791,4.196286,1
51.650177,493.10446,0.48018932,0
12.067342,1893.1732,2.8084798,1
12.193882,1477.8757,4.797406,1
31.299412,2363.902,4.329977,1
95.66457,1322.5475,2.279976,0
59.181213,2619.3752,1.5713167,0
25.802505,2351.7202,3.7109637,1
1.3652563,1711.7352,3.1477313,1
81.244576,54.235935,3.2089841,0
31.61645,3936.7725,2.8180683,1
8.785952,2207.6377,1.3163787,1
11.722565,1758.6832,0.46154678,1
77.96071,1381.2999,4.7218895,0
0.06351471,2605.402,1.5810335,1
39.5735,1578.5961,1.4782417,0
34.920647,743.0606,0.62681437,0
3.787458,3549.401,1.125055,1
33.17193,2018.6525,1.9954693,1
30.401398,1408.4854,2.6742287,0
36.206306,3279.4976,4.8945665,1
66.50305,270.87833,0.8299178,0
41.069485,3487.3577,3.40765,1
2.8157592,2187.275,4.4911504,1
44.705357,1446.4207,1.6391855,0
81.59877,606.3385,0.52096546,0
9.725237,1227.1824,2.525168,1
7.4894667,3549.4465,3.2233505,1
6.029296,3652.7085,0.5936253,1
86.380806,3346.7312,4.9376497,0
55.87317,3157.132,4.6284685,1
94.63382,2777.7056,4.2778406,0
27.655674,1993.3014,1.4264876,1
49.518932,3980.3652,1.6831416,1
19.328773,1828.2761,4.4494114,1
99.16931,1901.2418,3.6106606,0
47.835278,377.18915,0.2780217,0
26.041698,356.22787,3.1985044,0
41.345833,1370.9283,3.628573,0
25.812662,698.1077,1.7663395,0
29.971552,1668.2096,0.4878801,1
81.91636,952.723,3.2506597,0
24.128841,3939.198,0.62978446,1
64.50895,3519.133,2.168016,1
11.545539,564.7473,4.3605766,0
84.542465,2059.3328,3.0571084,0
32.04616,1191.6008,3.4476078,0
71.18299,3089.8767,1.3250005,0
73.01123,732.5516,3.400017,0
76.37396,631.1326,1.9694376,0
44.068302,726.3784,0.08959353,0
2.0686984,1262.9552,4.280276,1
23.454535,2341.2295,0.30019403,1
72.91792,3796.2275,4.754643,1
43.74231,3862.69,4.8898582,1
55.479504,1863.1425,2.0744734,0
63.17885,3700.724,3.2196903,1
45.190346,3949.491,1.3890511,1
35.634377,3180.4685,4.692848,1
95.26105,115.19718,4.9793615,0
36.21435,520.20026,1.2497252,0
38.61033,1087.523,0.35414755,0
99.8237,2346.4622,1.198073,0
32.90788,2417.6597,4.5293484,1
85.68045,3416.458,2.5221496,0
30.893267,857.8186,3.644014,0
22.531843,498.12173,4.936179,0
1.4621615,1642.6621,2.662847,1
75.414,284.7128,3.2960992,0
9.607005,3829.4907,2.1279173,1
43.366146,1459.3416,0.14691293,0
45.22631,2157.6294,3.384428,0
64.66058,2834.402,4.858156,0
37.630165,1103.848,2.9415107,0
92.87944,2199.4229,0.9382725,0
47.955383,338.77374,4.229459,0
35.58781,523.20483,2.3498387,0
89.005424,845.80945,0.66667676,0
99.88899,3900.0735,3.5041828,0
37.96214,3418.8047,4.6445565,1
52.331245,1414.6566,0.30388892,0
36.114777,3876.1711,3.2578568,1
22.592962,3549.5806,2.0011175,1
50.356674,954.57886,4.6826954,0
57.23455,584.5308,4.2319345,0
26.340162,2450.2883,0.97090185,1
26.046871,385.33496,0.16769171,0
77.01483,3328.649,2.2425694,0
51.13517,3553.3596,2.2224813,1
87.92468,1072.6381,2.1360273,0
0.475657,1336.123,4.3263884,1
84.6532,1600.5879,3.1851113,0
89.2323,1710.6046,1.904648,0
3.0710459,3988.4,3.3532948,1
10.454178,1772.1343,4.967994,1
45.598507,336.03287,1.5530765,0
72.27186,6.9150925,1.2964827,0
98.78002,2878.8787,2.366054,0
51.01956,3971.8477,0.022839308,1
27.335703,2496.7822,4.3212996,1
52.09006,3462.6594,4.335891,1
65.18226,1702.2677,0.5127102,0
44.14438,188.16089,2.3364062,0
1.9203663,3993.6724,2.0662224,1
37.332905,672.81055,0.5736625,0
99.68075,70.35923,2.4610047,0
11.612761,1053.9565,1.2621891,1
5.5050135,3601.8672,4.373458,1
74.39059,1301.167,1.8357408,0
95.77751,2641.7302,4.3249464,0
5.842912,3238.3008,2.1382356,1
75.11482,3151.7285,0.7258022,0
79.55827,1474.3785,1.7627054,0
40.05753,2409.0215,3.4956055,1
70.71253,866.48846,3.7328672,0
58.74267,1477.0288,3.865993,0
55.51778,3593.0586,1.3448441,1
96.89877,1877.1887,0.4894215,0
15.552092,689.61957,3.144918,0
7.0643306,1824.7933,4.8482966,1
29.179907,898.9129,0.75813293,0
21.382893,1115.6235,3.547827,1
25.066042,246.66309,4.897643,0
66.70928,3978.8943,4.56543,1
94.29942,3199.4578,1.1624569,0
35.522675,3882.751,2.3853052,1
47.23823,1308.6443,3.8173003,0
22.43036,354.7063,0.1308024,0
52.232994,111.68718,3.0273294,0
0.6455779,367.7926,2.8759432,1
88.60109,2676.967,3.2811456,0
98.22117,1935.9908,3.8869572,0
38.32314,2025.7196,3.432941,1
94.903656,1774.7283,2.1503472,0
91.439316,1788.4646,2.4310398,0
56.447124,81.48384,1.2912858,0
33.02922,934.2656,2.6690788,0
32.78489,1088.1118,4.6728487,0
40.940212,285.86197,0.33347607,0
23.137533,3544.8533,2.374059,1
63.07248,1419.4279,4.294509,0
52.522827,394.56415,0.9918958,0
53.0017,1736.3148,0.8699292,0
85.397064,2968.968,0.70206165,0
66.21884,2440.8499,0.18317938,0
63.223232,3728.478,3.7843804,1
60.22078,1605.3477,1.2681204,0
27.003801,1123.0063,0.73644996,0
23.892773,3336.9055,3.1254125,1
72.13837,1665.6309,1.5507525,0
20.060944,1936.502,4.8424125,1
61.471905,540.80914,2.2236056,0
7.4222326,3935.5808,2.9475207,1
56.7688,355.20172,3.9858627,0
52.421043,3096.6467,4.1369896,1
35.649323,1664.7797,3.944531,0
71.895065,3305.0894,1.4566398,0
8.155811,454.84543,4.1017227,1
55.70787,420.06827,0.73091626,0
46.88848,501.69897,2.9274344,0
8.420777,2670.059,2.639566,1
33.015858,3899.5537,4.6000485,1
47.643436,757.2594,2.9726715,0
19.705856,2731.079,4.4083877,1
23.252642,2765.9297,1.4444107,1
55.11428,1033.5751,2.2631125,0
58.364044,3597.7563,0.46071947,1
50.56585,623.33014,1.4919031,0
1.0864496,1438.5238,0.89345396,1
